,spline,x,y,kappa
16760,0.0,17.542501437302526,-24.617492339361124,-0.0373788028940121
16800,0.0,15.857048927047058,-24.141677840309164,-0.0333451761503252
16840,0.0,14.157536282174318,-23.509104692067226,-0.0607835448665522
16880,0.0,12.692066186343489,-23.071855673100483,-0.0622252030947447
16920,0.0,11.14232287108966,-22.464386272336057,-0.0493421272439089
16960,0.0,9.724405527936044,-21.788225605188725,-0.0700753166584031
17000,0.0,8.187559810205942,-20.89855663392063,-0.0565306803709185
17040,0.0,6.9245624101826,-20.04483250831246,-0.0715181419043026
17080,0.0,5.734181734433967,-19.062871627404704,-0.0667758642035779
17120,0.0,4.628759287236259,-17.883376005197487,-0.0645920809607235
17160,0.0,3.606109542473317,-16.50921966236699,-0.0577446101026096
17200,0.0,2.7615599433377493,-15.199051452351698,-0.0508863174322921
17240,0.0,2.0450066796523454,-13.874947646529904,-0.04871652458646
17280,0.0,1.4538648391059048,-12.362447453844608,-0.035876212271913
17320,0.0,1.009821083987059,-10.828443258814582,-0.0326693373417789
17360,0.0,0.6223947565098837,-9.269218770523237,-0.0225270056550154
17400,0.0,0.3751205439898589,-7.670610146814829,-0.0151435761373787
17440,0.0,0.2244687066528246,-5.876127353713092,-0.013889512536503
17480,0.0,0.1719403676256212,-4.294412353480376,-0.0132901054488304
17520,0.0,0.1089150471881028,-2.649608650975761,-0.01165511087844
17560,0.0,0.0648218117356693,-0.9680531618914656,-0.0093445450832926
