Centerline_X,Centerline_Y
-23.569828386940152,-43.243547210982
-23.065002285563708,-43.51927940220492
-22.565143441933216,-43.805431346455094
-22.070313676209103,-44.10219592491154
-21.58057480855191,-44.409766018753245
-21.095988659121982,-44.72833450915927
-20.61656112496663,-45.05802643501518
-20.14202686914597,-45.398637791727644
-19.67203843824585,-45.74986495632337
-19.206248360898904,-46.11140428404939
-18.744309165737747,-46.48295213015273
-18.04376406318273,-47.0605214100034
-17.58968994394168,-47.4557941200191
-17.138390429172635,-47.86016657928137
-16.689518047508308,-48.273335143037166
-16.242725203953636,-48.69499525894638
-15.797615894279941,-49.124486988241316
-15.353672379146833,-49.56025669888009
-14.9103580857819,-50.00061249705619
-14.46713644141288,-50.443862488962964
-14.023470873267431,-50.88831478079388
-13.813435149283016,-51.11195241786638
-13.367569357220974,-51.55764164958674
-12.91987288808218,-52.000843583736994
-12.469809169094308,-52.43986632651053
-12.016841627485011,-52.873017984100784
-11.560433690482013,-53.29860666270113
-11.100048785312966,-53.71494046850502
-10.874889208826954,-53.94424183247587
-10.406679312540728,-54.34910800734443
-9.933694321067698,-54.74042290655609
-9.455970647045579,-55.11590395485903
-9.21885786200044,-55.33801473059212
-8.734070087896278,-55.6913631281125
-8.2448758341727,-56.02341603289415
-8.001455691578546,-56.23078866078242
-7.5063076736655425,-56.53255779897262
-7.259979514310343,-56.72562253833269
-6.759692277808577,-56.99213586070057
-6.511493612309625,-57.167306746227155
-6.006935781592485,-57.393637670633126
-5.757904120567069,-57.54732873702089
-5.250970064813226,-57.72941308315376
-5.002142918878687,-57.85803836509737
-4.495644497192441,-57.992583338458125
-4.248059376965979,-58.09255687065233
-3.7448407917848807,-58.176296869616344
-3.4995352078838318,-58.2440326867558
-3.255758458627021,-58.2943049093784
-2.760452124687038,-58.30561424647786
-2.5205111776815334,-58.318269806087756
-2.28287719828319,-58.31077229720181
-1.7996242062934633,-58.24190291418046
-1.567382295072454,-58.191409794323846
-1.338236949938694,-58.11818353524861
-0.871331987299851,-57.96285298398819
-0.6496206075589436,-57.84588602973811
-0.19981785500119176,-57.62979477522853
0.012613786780195424,-57.473213546068635
0.21971304659621715,-57.298375910254364
0.6429661386683279,-57.008757012190515
0.838015608582201,-56.80050802466866
1.235936353695019,-56.46110735605409
1.4170893324115967,-56.223582298959506
1.7860243374497793,-55.83885550560976
1.951434123674019,-55.576189661077194
2.1082798006664034,-55.30250415362621
2.43554988795898,-54.866921038972094
2.5738823205162964,-54.57429766728547
2.8639365308560576,-54.10436736059462
2.981909017683245,-53.79694140680707
3.2310939579548354,-53.29711955389501
3.326859797756755,-52.97902630014141
3.5315220748448666,-52.453768546823675
3.6032345663264067,-52.12914327523886
3.759720787115735,-51.58290526733088
3.878030476610328,-51.019798053221095
3.91020038068296,-50.693128408892264
3.97493021460534,-50.116617456996394
3.9784300171198126,-49.79375400017342
3.988616515286338,-49.210307281042034
3.9594263755432273,-48.621005406775225
3.9164584607921196,-48.311604885213825
3.8320799028085513,-47.72650375808617
3.7558251332615025,-47.43124762936769
3.615473940471374,-46.856949327100054
3.436625187339796,-46.289365359124005
3.307022344720373,-46.02304712081302
3.072743677519869,-45.47654420851053
2.8040154835943483,-44.94240032153294
2.6268364254622427,-44.707151347474294
2.3140991122957093,-44.196506461715856
1.9742897161662143,-43.70145952514598
1.7652444262989684,-43.49223009201143
1.3940556609316646,-43.02222530639888
1.0030692245987207,-42.570378853978795
0.7779151259081043,-42.382084959842004
0.3676964811197531,-41.95364560357878
-0.05574842371506328,-41.54129518597363
-0.2812539083171638,-41.368852828908366
-0.7121533820639485,-40.975840883843446
-1.1497539506177628,-40.59654392112864
-1.3598533982194982,-40.434869099208626
-1.7931308961417511,-40.070841985417445
-2.226584323631577,-39.71815589766848
-2.4055203113211014,-39.56216460896745
-2.8228730286359784,-39.2206797465254
-3.2345210730609395,-38.88804422203231
-3.375672232423672,-38.73098373034775
-3.7876288408482335,-38.40067303781538
-3.932926432286049,-38.23605169860921
-4.3608669164831335,-37.90897238199515
-4.515686896104392,-37.743279051169594
-4.962086350161352,-37.42666171301444
-5.421935874387989,-37.12164912402996
-5.596869034323376,-36.968544096801025
